component_id,category,brand,model,year,price,value_metric,metric_label
kingston fury renegade rgb 32 gb | DDR4 | 3600MHz | 1x32GB,RAM,kingston,kingston fury renegade rgb 32 gb,2025,115.93,3.6228125,$/GB
kingston fury renegade rgb 32 gb | DDR4 | 3600MHz | 2x16GB,RAM,kingston,kingston fury renegade rgb 32 gb,2023,135.75,4.2421875,$/GB
kingston fury renegade rgb 32 gb | DDR5 | 6000MHz | 1x32GB,RAM,kingston,kingston fury renegade rgb 32 gb,2025,204.98,6.405625,$/GB
kingston fury renegade rgb 32 gb | DDR5 | 6000MHz | 2x16GB,RAM,kingston,kingston fury renegade rgb 32 gb,2025,156.99,4.9059375,$/GB
kingston fury renegade rgb 32 gb | DDR5 | 6400MHz | 1x32GB,RAM,kingston,kingston fury renegade rgb 32 gb,2025,151.76,4.7425,$/GB
kingston fury renegade rgb 32 gb | DDR5 | 6400MHz | 2x16GB,RAM,kingston,kingston fury renegade rgb 32 gb,2023,145.99,4.5621875,$/GB
kingston fury renegade rgb 32 gb | DDR5 | 6400MHz | 2x16GB,RAM,kingston,kingston fury renegade rgb 32 gb,2025,169.0,5.28125,$/GB
kingston fury renegade rgb 32 gb | DDR5 | 6800MHz | 2x16GB,RAM,kingston,kingston fury renegade rgb 32 gb,2023,184.99,5.7809375,$/GB
kingston fury renegade rgb 32 gb | DDR5 | 6800MHz | 2x16GB,RAM,kingston,kingston fury renegade rgb 32 gb,2025,167.0,5.21875,$/GB
kingston fury renegade rgb 32 gb | DDR5 | 7200MHz | 2x16GB,RAM,kingston,kingston fury renegade rgb 32 gb,2023,227.25,7.1015625,$/GB
kingston fury renegade rgb 32 gb | DDR5 | 7200MHz | 2x16GB,RAM,kingston,kingston fury renegade rgb 32 gb,2025,202.32,6.3225,$/GB
kingston fury renegade rgb 32 gb | DDR5 | 7600MHz | 2x16GB,RAM,kingston,kingston fury renegade rgb 32 gb,2025,213.24,6.66375,$/GB
kingston fury renegade rgb 32 gb | DDR5 | 8000MHz | 2x16GB,RAM,kingston,kingston fury renegade rgb 32 gb,2023,267.98,8.374375,$/GB
kingston fury renegade rgb 32 gb | DDR5 | 8000MHz | 2x16GB,RAM,kingston,kingston fury renegade rgb 32 gb,2025,236.39,7.3871875,$/GB
kingston fury renegade rgb 48 gb | DDR5 | 6000MHz | 1x48GB,RAM,kingston,kingston fury renegade rgb 48 gb,2025,182.32,3.7983333333333333,$/GB
kingston fury renegade rgb 48 gb | DDR5 | 6400MHz | 1x48GB,RAM,kingston,kingston fury renegade rgb 48 gb,2025,214.18,4.462083333333333,$/GB
kingston fury renegade rgb 48 gb | DDR5 | 6400MHz | 2x24GB,RAM,kingston,kingston fury renegade rgb 48 gb,2025,339.58,7.074583333333333,$/GB
kingston fury renegade rgb 48 gb | DDR5 | 7200MHz | 2x24GB,RAM,kingston,kingston fury renegade rgb 48 gb,2025,386.61,8.054375,$/GB
kingston fury renegade rgb 64 gb | DDR4 | 3600MHz | 4x16GB,RAM,kingston,kingston fury renegade rgb 64 gb,2025,492.0,7.6875,$/GB
kingston fury renegade rgb 64 gb | DDR5 | 6400MHz | 2x32GB,RAM,kingston,kingston fury renegade rgb 64 gb,2023,249.99,3.90609375,$/GB
kingston fury renegade rgb 64 gb | DDR5 | 6400MHz | 2x32GB,RAM,kingston,kingston fury renegade rgb 64 gb,2025,276.48,4.32,$/GB
kingston fury renegade rgb 8 gb | DDR4 | 3600MHz | 1x8GB,RAM,kingston,kingston fury renegade rgb 8 gb,2025,62.99,7.87375,$/GB
kingston fury renegade rgb 96 gb | DDR5 | 6000MHz | 2x48GB,RAM,kingston,kingston fury renegade rgb 96 gb,2025,319.99,3.333229166666667,$/GB
kingston fury renegade rgb 96 gb | DDR5 | 6400MHz | 2x48GB,RAM,kingston,kingston fury renegade rgb 96 gb,2023,389.99,4.062395833333333,$/GB
kingston fury renegade rgb 96 gb | DDR5 | 6400MHz | 2x48GB,RAM,kingston,kingston fury renegade rgb 96 gb,2025,369.99,3.8540625,$/GB
kingston hyperx 16 gb | DDR3 | 1600MHz | 4x4GB,RAM,kingston,kingston hyperx 16 gb,2025,276.89,17.305625,$/GB
kingston hyperx 8 gb | DDR3 | 1600MHz | 2x4GB,RAM,kingston,kingston hyperx 8 gb,2025,124.52,15.565,$/GB
kingston hyperx fury 4 gb | DDR4 | 2666MHz | 1x4GB,RAM,kingston,kingston hyperx fury 4 gb,2023,37.99,9.4975,$/GB
kingston hyperx fury 64 gb | DDR4 | 3466MHz | 2x32GB,RAM,kingston,kingston hyperx fury 64 gb,2025,449.0,7.015625,$/GB
kingston hyperx fury 64 gb | DDR4 | 3600MHz | 2x32GB,RAM,kingston,kingston hyperx fury 64 gb,2025,399.0,6.234375,$/GB
kingston hyperx fury 8 gb | DDR3 | 1600MHz | 1x8GB,RAM,kingston,kingston hyperx fury 8 gb,2023,33.0,4.125,$/GB
kingston hyperx fury rgb 32 gb | DDR4 | 3200MHz | 4x8GB,RAM,kingston,kingston hyperx fury rgb 32 gb,2023,219.63,6.8634375,$/GB
kingston hyperx savage 16 gb | DDR4 | 2133MHz | 4x4GB,RAM,kingston,kingston hyperx savage 16 gb,2025,31.64,1.9775,$/GB
kingston hyperx savage 8 gb | DDR4 | 2133MHz | 2x4GB,RAM,kingston,kingston hyperx savage 8 gb,2025,67.61,8.45125,$/GB
kingston impact 16 gb | DDR4 | 2133MHz | 2x8GB,RAM,kingston,kingston impact 16 gb,2025,147.06,9.19125,$/GB
kingston impact 32 gb | DDR4 | 2400MHz | 4x8GB,RAM,kingston,kingston impact 32 gb,2025,199.99,6.2496875,$/GB
kingston kcp313ns8 4 4 gb | DDR3 | 1333MHz | 1x4GB,RAM,kingston,kingston kcp313ns8 4 4 gb,2025,29.67,7.4175,$/GB
kingston kcp316nd8 8 8 gb | DDR3 | 1600MHz | 1x8GB,RAM,kingston,kingston kcp316nd8 8 8 gb,2025,19.98,2.4975,$/GB
kingston kcp316ns8 4 4 gb | DDR3 | 1600MHz | 1x4GB,RAM,kingston,kingston kcp316ns8 4 4 gb,2025,25.16,6.29,$/GB
kingston kcp316sd8 8 8 gb | DDR3 | 1600MHz | 1x8GB,RAM,kingston,kingston kcp316sd8 8 8 gb,2025,19.0,2.375,$/GB
kingston kcp421nd8 16 16 gb | DDR4 | 2133MHz | 1x16GB,RAM,kingston,kingston kcp421nd8 16 16 gb,2025,47.64,2.9775,$/GB
kingston kcp421ns8 4 4 gb | DDR4 | 2133MHz | 1x4GB,RAM,kingston,kingston kcp421ns8 4 4 gb,2025,32.99,8.2475,$/GB
kingston kcp421ns8 8 8 gb | DDR4 | 2133MHz | 1x8GB,RAM,kingston,kingston kcp421ns8 8 8 gb,2025,39.85,4.98125,$/GB
kingston kcp421ss8 8 8 gb | DDR4 | 2133MHz | 1x8GB,RAM,kingston,kingston kcp421ss8 8 8 gb,2025,27.15,3.39375,$/GB
kingston kcp424ns6 4 4 gb | DDR4 | 2400MHz | 1x4GB,RAM,kingston,kingston kcp424ns6 4 4 gb,2025,9.99,2.4975,$/GB
kingston kcp424sd8 16 16 gb | DDR4 | 2400MHz | 1x16GB,RAM,kingston,kingston kcp424sd8 16 16 gb,2025,41.99,2.624375,$/GB
kingston kcp424ss6 4 4 gb | DDR4 | 2400MHz | 1x4GB,RAM,kingston,kingston kcp424ss6 4 4 gb,2025,5.0,1.25,$/GB
kingston kcp424ss8 8 8 gb | DDR4 | 2400MHz | 1x8GB,RAM,kingston,kingston kcp424ss8 8 8 gb,2025,27.0,3.375,$/GB
kingston kcp426ns6 4 4 gb | DDR4 | 2666MHz | 1x4GB,RAM,kingston,kingston kcp426ns6 4 4 gb,2025,21.23,5.3075,$/GB
kingston kcp426ns8 8 8 gb | DDR4 | 2666MHz | 1x8GB,RAM,kingston,kingston kcp426ns8 8 8 gb,2025,28.49,3.56125,$/GB
kingston kcp426ss6 4 4 gb | DDR4 | 2666MHz | 1x4GB,RAM,kingston,kingston kcp426ss6 4 4 gb,2025,35.49,8.8725,$/GB
kingston kcp426ss8 8 8 gb | DDR4 | 2666MHz | 1x8GB,RAM,kingston,kingston kcp426ss8 8 8 gb,2025,26.5,3.3125,$/GB
kingston kcs-uc426 16g 16 gb | DDR4 | 2666MHz | 1x16GB,RAM,kingston,kingston kcs-uc426 16g 16 gb,2025,83.99,5.249375,$/GB
kingston khx1600c9d3lk2 8gx 8 gb | DDR3 | 1600MHz | 2x4GB,RAM,kingston,kingston khx1600c9d3lk2 8gx 8 gb,2025,49.99,6.24875,$/GB
kingston khx5300s2llk2 2g 2 gb | DDR2 | 667MHz | 2x1GB,RAM,kingston,kingston khx5300s2llk2 2g 2 gb,2025,44.99,22.495,$/GB
kingston ksm24ed8 16me 16 gb | DDR4 | 2400MHz | 1x16GB,RAM,kingston,kingston ksm24ed8 16me 16 gb,2025,79.0,4.9375,$/GB
kingston ksm24rs4 16hai 16 gb | DDR4 | 2400MHz | 1x16GB,RAM,kingston,kingston ksm24rs4 16hai 16 gb,2025,68.98,4.31125,$/GB
kingston ksm24rs8 8mei 8 gb | DDR4 | 2400MHz | 1x8GB,RAM,kingston,kingston ksm24rs8 8mei 8 gb,2025,48.23,6.02875,$/GB
kingston ksm26ed8 32me 32 gb | DDR4 | 2666MHz | 1x32GB,RAM,kingston,kingston ksm26ed8 32me 32 gb,2025,148.88,4.6525,$/GB
kingston ksm26rs8 16mei 16 gb | DDR4 | 2666MHz | 1x16GB,RAM,kingston,kingston ksm26rs8 16mei 16 gb,2025,238.0,14.875,$/GB
kingston ksm26rs8 8mei 8 gb | DDR4 | 2666MHz | 1x8GB,RAM,kingston,kingston ksm26rs8 8mei 8 gb,2025,34.15,4.26875,$/GB
kingston ksm48e40bd8km-32hm 32 gb | DDR5 | 4800MHz | 1x32GB,RAM,kingston,kingston ksm48e40bd8km-32hm 32 gb,2023,124.99,3.9059375,$/GB
kingston ksm48e40bd8km-32hm 32 gb | DDR5 | 4800MHz | 1x32GB,RAM,kingston,kingston ksm48e40bd8km-32hm 32 gb,2025,249.99,7.8121875,$/GB
kingston ksm48r40bd4tmm-64hmr 64 gb | DDR5 | 4800MHz | 1x64GB,RAM,kingston,kingston ksm48r40bd4tmm-64hmr 64 gb,2025,379.99,5.93734375,$/GB
kingston ksm48r40bd8kmm-32hmr 32 gb | DDR5 | 4800MHz | 1x32GB,RAM,kingston,kingston ksm48r40bd8kmm-32hmr 32 gb,2025,200.09,6.2528125,$/GB
kingston ksm48r40bs4tmm-32hmr 32 gb | DDR5 | 4800MHz | 1x32GB,RAM,kingston,kingston ksm48r40bs4tmm-32hmr 32 gb,2025,122.86,3.839375,$/GB
kingston ksm48r40bs8kmm-16hmr 32 gb | DDR5 | 4800MHz | 1x32GB,RAM,kingston,kingston ksm48r40bs8kmm-16hmr 32 gb,2023,78.99,2.4684375,$/GB
kingston ktd-l3cl 4g 4 gb | DDR3 | 1600MHz | 1x4GB,RAM,kingston,kingston ktd-l3cl 4g 4 gb,2025,33.75,8.4375,$/GB
kingston ktd-pe316llq 32g 32 gb | DDR3 | 1600MHz | 1x32GB,RAM,kingston,kingston ktd-pe316llq 32g 32 gb,2025,250.85,7.8390625,$/GB
kingston ktd-pe421 16g 16 gb | DDR4 | 2133MHz | 1x16GB,RAM,kingston,kingston ktd-pe421 16g 16 gb,2025,43.99,2.749375,$/GB
kingston ktd-pe421 8g 8 gb | DDR4 | 2133MHz | 1x8GB,RAM,kingston,kingston ktd-pe421 8g 8 gb,2025,19.89,2.48625,$/GB
kingston ktd-pe426 32g 32 gb | DDR4 | 2666MHz | 1x32GB,RAM,kingston,kingston ktd-pe426 32g 32 gb,2025,151.81,4.7440625,$/GB
kingston ktd-pe426d8 16g 16 gb | DDR4 | 2666MHz | 1x16GB,RAM,kingston,kingston ktd-pe426d8 16g 16 gb,2025,91.5,5.71875,$/GB
kingston ktd-pe426e 8g 8 gb | DDR4 | 2666MHz | 1x8GB,RAM,kingston,kingston ktd-pe426e 8g 8 gb,2025,48.99,6.12375,$/GB
kingston ktd-pe426s8 8g 8 gb | DDR4 | 2666MHz | 1x8GB,RAM,kingston,kingston ktd-pe426s8 8g 8 gb,2025,58.85,7.35625,$/GB
kingston kth-pl316s8 4g 4 gb | DDR3 | 1600MHz | 1x4GB,RAM,kingston,kingston kth-pl316s8 4g 4 gb,2025,23.99,5.9975,$/GB
kingston kth-pl421 16g 16 gb | DDR4 | 2133MHz | 1x16GB,RAM,kingston,kingston kth-pl421 16g 16 gb,2025,34.97,2.185625,$/GB
kingston kth-pl421 8g 8 gb | DDR4 | 2133MHz | 1x8GB,RAM,kingston,kingston kth-pl421 8g 8 gb,2025,24.52,3.065,$/GB
kingston kth-pl426 16g 16 gb | DDR4 | 2666MHz | 1x16GB,RAM,kingston,kingston kth-pl426 16g 16 gb,2025,103.5,6.46875,$/GB
kingston kth-pl426 32g 32 gb | DDR4 | 2666MHz | 1x32GB,RAM,kingston,kingston kth-pl426 32g 32 gb,2025,74.83,2.3384375,$/GB
kingston kth-pl426d8 16g 16 gb | DDR4 | 2666MHz | 1x16GB,RAM,kingston,kingston kth-pl426d8 16g 16 gb,2025,41.42,2.58875,$/GB
kingston kth-pl426lq 64g 64 gb | DDR4 | 2666MHz | 1x64GB,RAM,kingston,kingston kth-pl426lq 64g 64 gb,2023,632.0,9.875,$/GB
kingston kth-pl426s8 8g 8 gb | DDR4 | 2666MHz | 1x8GB,RAM,kingston,kingston kth-pl426s8 8g 8 gb,2025,54.99,6.87375,$/GB
kingston kth-x3cl 4g 4 gb | DDR3 | 1600MHz | 1x4GB,RAM,kingston,kingston kth-x3cl 4g 4 gb,2025,39.99,9.9975,$/GB
kingston ktl-tp3cl 4g 4 gb | DDR3 | 1600MHz | 1x4GB,RAM,kingston,kingston ktl-tp3cl 4g 4 gb,2025,30.0,7.5,$/GB
kingston ktl-tp3cl 8g 8 gb | DDR3 | 1600MHz | 1x8GB,RAM,kingston,kingston ktl-tp3cl 8g 8 gb,2025,34.95,4.36875,$/GB
kingston ktl-ts421 16g 16 gb | DDR4 | 2133MHz | 1x16GB,RAM,kingston,kingston ktl-ts421 16g 16 gb,2025,149.9,9.36875,$/GB
kingston ktl-ts421 8g 8 gb | DDR4 | 2133MHz | 1x8GB,RAM,kingston,kingston ktl-ts421 8g 8 gb,2025,28.99,3.62375,$/GB
kingston ktm-sx316s 8g 8 gb | DDR3 | 1600MHz | 1x8GB,RAM,kingston,kingston ktm-sx316s 8g 8 gb,2025,54.37,6.79625,$/GB
kingston kvr1066d3s8e7s 2g 2 gb | DDR3 | 1066MHz | 1x2GB,RAM,kingston,kingston kvr1066d3s8e7s 2g 2 gb,2025,19.98,9.99,$/GB
kingston kvr1333d3 2gr 2 gb | DDR3 | 1333MHz | 1x2GB,RAM,kingston,kingston kvr1333d3 2gr 2 gb,2025,22.1,11.05,$/GB
kingston kvr1333d3d4r9s 4ged 4 gb | DDR3 | 1333MHz | 1x4GB,RAM,kingston,kingston kvr1333d3d4r9s 4ged 4 gb,2025,29.08,7.27,$/GB
kingston kvr1333d3d4r9s 8g 8 gb | DDR3 | 1333MHz | 1x8GB,RAM,kingston,kingston kvr1333d3d4r9s 8g 8 gb,2025,39.9,4.9875,$/GB
kingston kvr1333d3d4r9sk2 16g 16 gb | DDR3 | 1333MHz | 2x8GB,RAM,kingston,kingston kvr1333d3d4r9sk2 16g 16 gb,2025,74.5,4.65625,$/GB
kingston kvr1333d3d4r9sk3 24g 24 gb | DDR3 | 1333MHz | 3x8GB,RAM,kingston,kingston kvr1333d3d4r9sk3 24g 24 gb,2025,124.99,5.207916666666667,$/GB
kingston kvr1333d3e9s 4g 4 gb | DDR3 | 1333MHz | 1x4GB,RAM,kingston,kingston kvr1333d3e9s 4g 4 gb,2025,18.8,4.7,$/GB
kingston kvr1333d3e9s 8g 8 gb | DDR3 | 1333MHz | 1x8GB,RAM,kingston,kingston kvr1333d3e9s 8g 8 gb,2025,39.07,4.88375,$/GB
kingston kvr1333d3e9sk2 16g 16 gb | DDR3 | 1333MHz | 2x8GB,RAM,kingston,kingston kvr1333d3e9sk2 16g 16 gb,2025,125.0,7.8125,$/GB
kingston kvr1333d3e9sk2 8g 8 gb | DDR3 | 1333MHz | 2x4GB,RAM,kingston,kingston kvr1333d3e9sk2 8g 8 gb,2025,29.37,3.67125,$/GB
kingston kvr1333d3e9sk3 24g 24 gb | DDR3 | 1333MHz | 3x8GB,RAM,kingston,kingston kvr1333d3e9sk3 24g 24 gb,2025,104.99,4.374583333333333,$/GB
kingston kvr1333d3k2 2gr 2 gb | DDR3 | 1333MHz | 2x1GB,RAM,kingston,kingston kvr1333d3k2 2gr 2 gb,2025,29.61,14.805,$/GB
kingston kvr1333d3n9 4g 4 gb | DDR3 | 1333MHz | 1x4GB,RAM,kingston,kingston kvr1333d3n9 4g 4 gb,2025,21.22,5.305,$/GB
kingston kvr1333d3n9hk2 8g 8 gb | DDR3 | 1333MHz | 2x4GB,RAM,kingston,kingston kvr1333d3n9hk2 8g 8 gb,2023,49.99,6.24875,$/GB
kingston kvr1333d3n9hk2 8g 8 gb | DDR3 | 1333MHz | 2x4GB,RAM,kingston,kingston kvr1333d3n9hk2 8g 8 gb,2025,49.99,6.24875,$/GB
kingston kvr1333d3n9k2 8g 8 gb | DDR3 | 1333MHz | 2x4GB,RAM,kingston,kingston kvr1333d3n9k2 8g 8 gb,2025,49.5,6.1875,$/GB
kingston kvr1333d3n9k3 12g 12 gb | DDR3 | 1333MHz | 3x4GB,RAM,kingston,kingston kvr1333d3n9k3 12g 12 gb,2025,89.99,7.4991666666666665,$/GB
kingston kvr1333d3n9k4 32g 32 gb | DDR3 | 1333MHz | 4x8GB,RAM,kingston,kingston kvr1333d3n9k4 32g 32 gb,2025,147.1,4.596875,$/GB
kingston kvr1333d3q8r9s 8g 8 gb | DDR3 | 1333MHz | 1x8GB,RAM,kingston,kingston kvr1333d3q8r9s 8g 8 gb,2025,28.95,3.61875,$/GB
kingston kvr1333d3s8n9 2g 2 gb | DDR3 | 1333MHz | 1x2GB,RAM,kingston,kingston kvr1333d3s8n9 2g 2 gb,2025,24.42,12.21,$/GB
kingston kvr1333d3s8n9hk3 6g 6 gb | DDR3 | 1333MHz | 3x2GB,RAM,kingston,kingston kvr1333d3s8n9hk3 6g 6 gb,2025,59.99,9.998333333333333,$/GB
kingston kvr1333d3s8r9s 2g 2 gb | DDR3 | 1333MHz | 1x2GB,RAM,kingston,kingston kvr1333d3s8r9s 2g 2 gb,2025,11.99,5.995,$/GB
kingston kvr1333d3s9 4g 4 gb | DDR3 | 1333MHz | 1x4GB,RAM,kingston,kingston kvr1333d3s9 4g 4 gb,2025,24.98,6.245,$/GB
kingston kvr13e9 2i 2 gb | DDR3 | 1333MHz | 1x2GB,RAM,kingston,kingston kvr13e9 2i 2 gb,2025,43.61,21.805,$/GB
kingston kvr13e9 4i 4 gb | DDR3 | 1333MHz | 1x4GB,RAM,kingston,kingston kvr13e9 4i 4 gb,2025,28.99,7.2475,$/GB
kingston kvr13e9 8i 8 gb | DDR3 | 1333MHz | 1x8GB,RAM,kingston,kingston kvr13e9 8i 8 gb,2025,60.97,7.62125,$/GB
kingston kvr13le9s8 4ef 4 gb | DDR3 | 1333MHz | 1x4GB,RAM,kingston,kingston kvr13le9s8 4ef 4 gb,2025,28.99,7.2475,$/GB
kingston kvr13lr9d4 16 16 gb | DDR3 | 1333MHz | 1x16GB,RAM,kingston,kingston kvr13lr9d4 16 16 gb,2025,39.99,2.499375,$/GB
kingston kvr13lr9d4 16ha 16 gb | DDR3 | 1333MHz | 1x16GB,RAM,kingston,kingston kvr13lr9d4 16ha 16 gb,2025,48.99,3.061875,$/GB
kingston kvr13lr9d4 16i 16 gb | DDR3 | 1333MHz | 1x16GB,RAM,kingston,kingston kvr13lr9d4 16i 16 gb,2025,43.83,2.739375,$/GB
kingston kvr13lr9d4k4 64 64 gb | DDR3 | 1333MHz | 4x16GB,RAM,kingston,kingston kvr13lr9d4k4 64 64 gb,2025,297.75,4.65234375,$/GB
kingston kvr13lr9s4 8 8 gb | DDR3 | 1333MHz | 1x8GB,RAM,kingston,kingston kvr13lr9s4 8 8 gb,2025,24.99,3.12375,$/GB
kingston kvr13lr9s4 8ha 8 gb | DDR3 | 1333MHz | 1x8GB,RAM,kingston,kingston kvr13lr9s4 8ha 8 gb,2025,28.99,3.62375,$/GB
kingston kvr13lse9 8 8 gb | DDR3 | 1333MHz | 1x8GB,RAM,kingston,kingston kvr13lse9 8 8 gb,2025,120.0,15.0,$/GB
kingston kvr13n9k2 16 16 gb | DDR3 | 1333MHz | 2x8GB,RAM,kingston,kingston kvr13n9k2 16 16 gb,2025,99.5,6.21875,$/GB
kingston kvr13n9k3 24 24 gb | DDR3 | 1333MHz | 3x8GB,RAM,kingston,kingston kvr13n9k3 24 24 gb,2025,99.99,4.16625,$/GB
kingston kvr13n9s6 2 2 gb | DDR3 | 1333MHz | 1x2GB,RAM,kingston,kingston kvr13n9s6 2 2 gb,2023,19.97,9.985,$/GB
kingston kvr13n9s6 2 2 gb | DDR3 | 1333MHz | 1x2GB,RAM,kingston,kingston kvr13n9s6 2 2 gb,2025,19.98,9.99,$/GB
kingston kvr13n9s8 4 4 gb | DDR3 | 1333MHz | 1x4GB,RAM,kingston,kingston kvr13n9s8 4 4 gb,2025,15.52,3.88,$/GB
kingston kvr13n9s8h 4 4 gb | DDR3 | 1333MHz | 1x4GB,RAM,kingston,kingston kvr13n9s8h 4 4 gb,2025,32.77,8.1925,$/GB
kingston kvr13n9s8hk2 8 8 gb | DDR3 | 1333MHz | 2x4GB,RAM,kingston,kingston kvr13n9s8hk2 8 8 gb,2025,54.16,6.77,$/GB
kingston kvr13n9s8k2 8 8 gb | DDR3 | 1333MHz | 2x4GB,RAM,kingston,kingston kvr13n9s8k2 8 8 gb,2025,49.99,6.24875,$/GB
kingston kvr13r9d4 16 16 gb | DDR3 | 1333MHz | 1x16GB,RAM,kingston,kingston kvr13r9d4 16 16 gb,2025,32.93,2.058125,$/GB
kingston kvr13r9d4 16i 16 gb | DDR3 | 1333MHz | 1x16GB,RAM,kingston,kingston kvr13r9d4 16i 16 gb,2025,44.99,2.811875,$/GB
kingston kvr13r9d4 8i 8 gb | DDR3 | 1333MHz | 1x8GB,RAM,kingston,kingston kvr13r9d4 8i 8 gb,2025,44.6,5.575,$/GB
kingston kvr13r9d4k3 48 48 gb | DDR3 | 1333MHz | 3x16GB,RAM,kingston,kingston kvr13r9d4k3 48 48 gb,2025,98.99,2.0622916666666664,$/GB
kingston kvr13r9d4k3 48i 48 gb | DDR3 | 1333MHz | 3x16GB,RAM,kingston,kingston kvr13r9d4k3 48i 48 gb,2025,98.99,2.0622916666666664,$/GB
kingston kvr13r9d8 8 8 gb | DDR3 | 1333MHz | 1x8GB,RAM,kingston,kingston kvr13r9d8 8 8 gb,2025,59.81,7.47625,$/GB
kingston kvr13r9s4 4i 4 gb | DDR3 | 1333MHz | 1x4GB,RAM,kingston,kingston kvr13r9s4 4i 4 gb,2025,15.33,3.8325,$/GB
kingston kvr13s9s8 4 4 gb | DDR3 | 1333MHz | 1x4GB,RAM,kingston,kingston kvr13s9s8 4 4 gb,2025,19.66,4.915,$/GB
kingston kvr13s9s8k2 8 8 gb | DDR3 | 1333MHz | 1x8GB,RAM,kingston,kingston kvr13s9s8k2 8 8 gb,2025,42.0,5.25,$/GB
kingston kvr16e11 4 4 gb | DDR3 | 1600MHz | 1x4GB,RAM,kingston,kingston kvr16e11 4 4 gb,2025,29.93,7.4825,$/GB
kingston kvr16e11 8 8 gb | DDR3 | 1600MHz | 1x8GB,RAM,kingston,kingston kvr16e11 8 8 gb,2025,31.34,3.9175,$/GB
kingston kvr16e11 8i 8 gb | DDR3 | 1600MHz | 1x8GB,RAM,kingston,kingston kvr16e11 8i 8 gb,2025,45.0,5.625,$/GB
kingston kvr16e11k4 32 32 gb | DDR3 | 1600MHz | 4x8GB,RAM,kingston,kingston kvr16e11k4 32 32 gb,2025,123.78,3.868125,$/GB
kingston kvr16e11s8 4 4 gb | DDR3 | 1600MHz | 1x4GB,RAM,kingston,kingston kvr16e11s8 4 4 gb,2025,28.91,7.2275,$/GB
kingston kvr16le11 8i 8 gb | DDR3 | 1600MHz | 1x8GB,RAM,kingston,kingston kvr16le11 8i 8 gb,2025,38.99,4.87375,$/GB
kingston kvr16le11l 8 8 gb | DDR3 | 1600MHz | 1x8GB,RAM,kingston,kingston kvr16le11l 8 8 gb,2025,58.88,7.36,$/GB
kingston kvr16le11s8 4 4 gb | DDR3 | 1600MHz | 1x4GB,RAM,kingston,kingston kvr16le11s8 4 4 gb,2025,45.43,11.3575,$/GB
kingston kvr16le11s8 4kf 4 gb | DDR3 | 1600MHz | 1x4GB,RAM,kingston,kingston kvr16le11s8 4kf 4 gb,2023,32.58,8.145,$/GB
kingston kvr16le11s8 4kf 4 gb | DDR3 | 1600MHz | 1x4GB,RAM,kingston,kingston kvr16le11s8 4kf 4 gb,2025,32.58,8.145,$/GB
kingston kvr16ln11k2 8 8 gb | DDR3 | 1600MHz | 2x4GB,RAM,kingston,kingston kvr16ln11k2 8 8 gb,2025,62.36,7.795,$/GB
kingston kvr16lr11d4 16 16 gb | DDR3 | 1600MHz | 1x16GB,RAM,kingston,kingston kvr16lr11d4 16 16 gb,2025,22.55,1.409375,$/GB
kingston kvr16lr11d4 16ha 16 gb | DDR3 | 1600MHz | 1x16GB,RAM,kingston,kingston kvr16lr11d4 16ha 16 gb,2025,28.99,1.811875,$/GB
kingston kvr16lr11d4k4 64 64 gb | DDR3 | 1600MHz | 4x16GB,RAM,kingston,kingston kvr16lr11d4k4 64 64 gb,2025,399.0,6.234375,$/GB
kingston kvr16lr11d8k4 32i 32 gb | DDR3 | 1600MHz | 4x8GB,RAM,kingston,kingston kvr16lr11d8k4 32i 32 gb,2025,199.99,6.2496875,$/GB
kingston kvr16lr11s8 4 4 gb | DDR3 | 1600MHz | 1x4GB,RAM,kingston,kingston kvr16lr11s8 4 4 gb,2025,56.38,14.095,$/GB
kingston kvr16lr11s8 4hb 4 gb | DDR3 | 1600MHz | 1x4GB,RAM,kingston,kingston kvr16lr11s8 4hb 4 gb,2025,51.88,12.97,$/GB
kingston kvr16ls11 4 4 gb | DDR3 | 1600MHz | 1x4GB,RAM,kingston,kingston kvr16ls11 4 4 gb,2025,20.98,5.245,$/GB
kingston kvr16ls11 8 8 gb | DDR3 | 1600MHz | 1x8GB,RAM,kingston,kingston kvr16ls11 8 8 gb,2025,23.63,2.95375,$/GB
kingston kvr16lse11 8 8 gb | DDR3 | 1600MHz | 1x8GB,RAM,kingston,kingston kvr16lse11 8 8 gb,2025,47.0,5.875,$/GB
kingston kvr16n11 2 2 gb | DDR3 | 1600MHz | 1x2GB,RAM,kingston,kingston kvr16n11 2 2 gb,2025,24.53,12.265,$/GB
kingston kvr16n11 8 8 gb | DDR3 | 1600MHz | 1x8GB,RAM,kingston,kingston kvr16n11 8 8 gb,2025,24.36,3.045,$/GB
kingston kvr16n11h 4 4 gb | DDR3 | 1600MHz | 1x4GB,RAM,kingston,kingston kvr16n11h 4 4 gb,2025,21.99,5.4975,$/GB
kingston kvr16n11h 8 8 gb | DDR3 | 1600MHz | 1x8GB,RAM,kingston,kingston kvr16n11h 8 8 gb,2025,15.0,1.875,$/GB
kingston kvr16n11k2 16 16 gb | DDR3 | 1600MHz | 2x8GB,RAM,kingston,kingston kvr16n11k2 16 16 gb,2025,64.98,4.06125,$/GB
kingston kvr16n11s6 2 2 gb | DDR3 | 1600MHz | 1x2GB,RAM,kingston,kingston kvr16n11s6 2 2 gb,2025,96.26,48.13,$/GB
